fire_intesity,fire_detection,timestamp
1017,0,2024-12-18 00:11:42
1017,0,2024-12-18 00:11:42
1019,0,2024-12-18 00:11:42
1016,0,2024-12-18 00:11:42
1017,0,2024-12-18 00:11:42
1016,0,2024-12-18 00:11:42
1016,0,2024-12-18 00:11:42
1015,0,2024-12-18 00:11:42
1015,0,2024-12-18 00:11:43
1016,0,2024-12-18 00:11:43
1016,0,2024-12-18 00:11:43
1015,0,2024-12-18 00:11:43
1015,0,2024-12-18 00:11:43
1015,0,2024-12-18 00:11:43
1019,0,2024-12-18 00:11:43
1016,0,2024-12-18 00:11:43
1015,0,2024-12-18 00:11:43
1015,0,2024-12-18 00:11:43
1015,0,2024-12-18 00:11:44
1015,0,2024-12-18 00:11:44
1016,0,2024-12-18 00:11:44
1015,0,2024-12-18 00:11:44
1016,0,2024-12-18 00:11:44
1010,0,2024-12-18 00:11:44
1012,0,2024-12-18 00:11:44
1018,0,2024-12-18 00:11:44
1016,0,2024-12-18 00:11:44
1015,0,2024-12-18 00:11:44
1017,0,2024-12-18 00:11:45
1016,0,2024-12-18 00:11:45
1015,0,2024-12-18 00:11:45
1016,0,2024-12-18 00:11:45
1016,0,2024-12-18 00:11:45
1013,0,2024-12-18 00:11:45
1012,0,2024-12-18 00:11:45
1019,0,2024-12-18 00:11:45
1015,0,2024-12-18 00:11:45
1015,0,2024-12-18 00:11:46
1015,0,2024-12-18 00:11:46
1015,0,2024-12-18 00:11:46
1016,0,2024-12-18 00:11:46
1016,0,2024-12-18 00:11:46
1016,0,2024-12-18 00:11:46
1018,0,2024-12-18 00:11:46
1010,0,2024-12-18 00:11:46
1022,0,2024-12-18 00:11:46
1016,0,2024-12-18 00:11:46
1016,0,2024-12-18 00:11:47
1016,0,2024-12-18 00:11:47
1017,0,2024-12-18 00:11:47
1016,0,2024-12-18 00:11:47
1016,0,2024-12-18 00:11:47
1017,0,2024-12-18 00:11:47
1017,0,2024-12-18 00:11:47
1014,0,2024-12-18 00:11:47
1021,0,2024-12-18 00:11:47
1017,0,2024-12-18 00:11:47
1017,0,2024-12-18 00:11:48
1017,0,2024-12-18 00:11:48
1017,0,2024-12-18 00:11:48
1017,0,2024-12-18 00:11:48
1017,0,2024-12-18 00:11:48
1014,0,2024-12-18 00:11:48
1019,0,2024-12-18 00:11:48
1017,0,2024-12-18 00:11:48
1019,0,2024-12-18 00:11:48
1017,0,2024-12-18 00:11:48
1015,0,2024-12-18 00:11:49
1015,0,2024-12-18 00:11:49
1016,0,2024-12-18 00:11:49
1015,0,2024-12-18 00:11:49
1015,0,2024-12-18 00:11:49
1016,0,2024-12-18 00:11:49
1015,0,2024-12-18 00:11:49
1015,0,2024-12-18 00:11:49
1015,0,2024-12-18 00:11:49
1013,0,2024-12-18 00:11:49
